Unix Time,Formatted Time,Latitude,Longitude,Altitude,Fix,SIV,Unixtime,RSSI,SNR,Freqerr,Radio State
1741530358.7488317,2025-03-09-14-25-58, 52.6690445,-1.5244012,150.5420074,3,26,161, -61.000, 13.0000, 82300.156, 0
1741530358.8509657,2025-03-09-14-25-58, 52.6690445,-1.5244004,150.5690002,3,26,161, -59.000, 14.7500, 82300.156, 0
1741530359.038936,2025-03-09-14-25-59, 52.6690445,-1.5244002,150.4880066,3,27,161, -60.000, 15.0000, 82300.156, 0
1741530359.243075,2025-03-09-14-25-59, 52.6690445,-1.5243996,150.5440063,3,27,161, -56.000, 13.5000, 82300.156, 0
1741530359.3758254,2025-03-09-14-25-59, 52.6690445,-1.5243998,150.5709991,3,27,161, -54.000, 13.5000, 82300.156, 0
1741530359.5689046,2025-03-09-14-25-59, 52.6690445,-1.5244004,150.6080017,3,26,161, -55.000, 15.0000, 82300.156, 0
1741530359.9991908,2025-03-09-14-25-59, 52.6690445,-1.5244013,150.7940063,3,26,161, -59.000, 12.2500, 82300.156, 0
1741530360.2682166,2025-03-09-14-26-00, 52.6690445,-1.5244021,150.9440002,3,26,161, -62.000, 14.7500, 82300.156, 0
1741530360.411364,2025-03-09-14-26-00, 52.6690483,-1.5244024,151.1020050,3,27,161, -57.000, 12.7500, 82300.156, 0
1741530360.6253438,2025-03-09-14-26-00, 52.6690483,-1.5244026,151.3040009,3,27,161, -56.000, 14.0000, 82300.156, 0
1741530360.8092575,2025-03-09-14-26-00, 52.6690483,-1.5244024,151.5200043,3,27,161, -56.000, 13.5000, 82300.156, 0
1741530361.160561,2025-03-09-14-26-01, 52.6690483,-1.5244019,151.6790009,3,27,161, -56.000, 13.2500, 82325.344, 0
1741530361.356535,2025-03-09-14-26-01, 52.6690483,-1.5244015,151.7630005,3,27,161, -57.000, 12.7500, 82300.156, 0
1741530361.658594,2025-03-09-14-26-01, 52.6690521,-1.5244009,151.9060059,3,27,161, -62.000, 13.5000, 82300.156, 0
1741530361.8189194,2025-03-09-14-26-01, 52.6690521,-1.5244006,152.0939941,3,27,161, -64.000, 12.5000, 82300.156, 0
1741530362.0833554,2025-03-09-14-26-02, 52.6690521,-1.5244005,152.2700043,3,27,161, -63.000, 14.7500, 82274.969, 0
1741530362.406827,2025-03-09-14-26-02, 52.6690559,-1.5244004,152.4770050,3,27,161, -64.000, 13.0000, 82300.156, 0
1741530362.7183652,2025-03-09-14-26-02, 52.6690559,-1.5244004,152.6179962,3,27,161, -64.000, 12.5000, 82300.156, 0
1741530362.9410167,2025-03-09-14-26-02, 52.6690559,-1.5244000,152.7709961,3,27,161, -60.000, 12.5000, 82274.969, 0
1741530363.1479526,2025-03-09-14-26-03, 52.6690598,-1.5243990,152.9400024,3,27,161, -63.000, 12.5000, 82300.156, 0
1741530363.391681,2025-03-09-14-26-03, 52.6690598,-1.5243983,153.0749969,3,27,161, -65.000, 14.7500, 82274.969, 0
1741530363.6816669,2025-03-09-14-26-03, 52.6690598,-1.5243977,153.1799927,3,27,161, -58.000, 13.7500, 82274.969, 0
1741530363.8613007,2025-03-09-14-26-03, 52.6690636,-1.5243980,153.2680054,3,27,161, -64.000, 12.5000, 82274.969, 0
1741530364.1194208,2025-03-09-14-26-04, 52.6690636,-1.5243987,153.3229980,3,27,161, -68.000, 12.5000, 82274.969, 0
1741530364.381312,2025-03-09-14-26-04, 52.6690636,-1.5243989,153.3650055,3,27,161, -69.000, 14.7500, 82249.781, 0
1741530364.6371477,2025-03-09-14-26-04, 52.6690636,-1.5243992,153.4420013,3,27,161, -62.000, 15.0000, 82274.969, 0
1741530364.8400123,2025-03-09-14-26-04, 52.6690636,-1.5243992,153.4770050,3,27,161, -63.000, 12.5000, 82249.781, 0
1741530365.1445532,2025-03-09-14-26-05, 52.6690636,-1.5243990,153.5319977,3,27,161, -62.000, 15.0000, 82249.781, 0
1741530365.4665637,2025-03-09-14-26-05, 52.6690636,-1.5243994,153.6529999,3,27,161, -64.000, 12.5000, 82249.781, 0
1741530365.6245778,2025-03-09-14-26-05, 52.6690636,-1.5243996,153.7239990,3,27,161, -66.000, 14.5000, 82249.781, 0
1741530365.856665,2025-03-09-14-26-05, 52.6690636,-1.5243998,153.7899933,3,27,161, -62.000, 13.0000, 82249.781, 0
1741530366.1064663,2025-03-09-14-26-06, 52.6690636,-1.5243999,153.8320007,3,27,161, -63.000, 14.5000, 82224.594, 0
1741530366.3478048,2025-03-09-14-26-06, 52.6690636,-1.5244000,153.9140015,3,27,161, -64.000, 12.5000, 82224.594, 0
1741530366.6506848,2025-03-09-14-26-06, 52.6690636,-1.5244001,153.9739990,3,27,161, -60.000, 12.5000, 82224.594, 0
1741530366.8221376,2025-03-09-14-26-06, 52.6690636,-1.5244004,154.0260010,3,27,161, -61.000, 12.2500, 82224.594, 0
1741530367.1040757,2025-03-09-14-26-07, 52.6690636,-1.5244005,154.1080017,3,27,161, -63.000, 15.0000, 82199.406, 0
1741530367.4052577,2025-03-09-14-26-07, 52.6690636,-1.5244006,154.1609955,3,27,161, -63.000, 12.7500, 82199.406, 0
1741530367.610657,2025-03-09-14-26-07, 52.6690636,-1.5244004,154.1849976,3,27,161, -64.000, 12.5000, 82199.406, 0
1741530367.8732543,2025-03-09-14-26-07, 52.6690636,-1.5244006,154.2209930,3,27,161, -64.000, 10.5000, 82199.406, 0
1741530368.0773058,2025-03-09-14-26-08, 52.6690636,-1.5244009,154.2389984,3,27,161, -62.000, 13.7500, 82174.219, 0
1741530368.4153879,2025-03-09-14-26-08, 52.6690636,-1.5244011,154.1959991,3,27,161, -61.000, 13.0000, 82174.219, 0
1741530368.6625745,2025-03-09-14-26-08, 52.6690636,-1.5244015,154.1649933,3,27,161, -61.000, 9.0000, 82174.219, 0
1741530368.863522,2025-03-09-14-26-08, 52.6690636,-1.5244015,154.1600037,3,27,161, -63.000, 15.2500, 82149.031, 0
1741530369.1357927,2025-03-09-14-26-09, 52.6690636,-1.5244015,154.1130066,3,27,161, -62.000, 14.5000, 82149.031, 0
1741530369.4121542,2025-03-09-14-26-09, 52.6690636,-1.5244017,154.0980072,3,27,161, -60.000, 12.5000, 82123.844, 0
1741530369.5897124,2025-03-09-14-26-09, 52.6690636,-1.5244020,154.0579987,3,27,161, -60.000, 13.2500, 82123.844, 0
1741530369.9329107,2025-03-09-14-26-09, 52.6690636,-1.5244023,154.0570068,3,27,161, -60.000, 13.0000, 82123.844, 0
1741530370.1370368,2025-03-09-14-26-10, 52.6690636,-1.5244024,154.0720062,3,27,161, -61.000, 12.2500, 82123.844, 0
1741530370.4219193,2025-03-09-14-26-10, 52.6690636,-1.5244026,154.0729980,3,27,161, -71.000, 13.0000, 82123.844, 0
1741530370.5736206,2025-03-09-14-26-10, 52.6690636,-1.5244027,154.0659943,3,27,161, -76.000, 14.0000, 82123.844, 0
1741530370.8341575,2025-03-09-14-26-10, 52.6690636,-1.5244030,154.0370026,3,27,161, -64.000, 12.7500, 82149.031, 0
1741530371.1417983,2025-03-09-14-26-11, 52.6690636,-1.5244031,153.9929962,3,27,161, -61.000, 14.0000, 82149.031, 0
1741530371.6657436,2025-03-09-14-26-11, 52.6690636,-1.5244029,153.9620056,3,27,161, -61.000, 12.7500, 82174.219, 0
1741530371.9028585,2025-03-09-14-26-11, 52.6690636,-1.5244029,153.9290009,3,27,161, -62.000, 14.2500, 82174.219, 0
1741530372.093043,2025-03-09-14-26-12, 52.6690636,-1.5244026,153.9470062,3,27,161, -66.000, 13.0000, 82174.219, 0
1741530372.5547125,2025-03-09-14-26-12, 52.6690636,-1.5244025,153.9629974,3,27,161, -74.000, 14.7500, 82149.031, 0
1741530372.6562212,2025-03-09-14-26-12, 52.6690636,-1.5244024,153.9750061,3,26,161, -63.000, 13.0000, 82123.844, 0
1741530372.8143854,2025-03-09-14-26-12, 52.6690636,-1.5244023,153.9649963,3,27,161, -67.000, 14.2500, 82123.844, 0
1741530373.100648,2025-03-09-14-26-13, 52.6690636,-1.5244021,153.9190063,3,27,161, -65.000, 14.2500, 82149.031, 0
1741530373.48262,2025-03-09-14-26-13, 52.6690674,-1.5244023,153.9360046,3,27,161, -58.000, 11.2500, 82174.219, 0
1741530373.6361396,2025-03-09-14-26-13, 52.6690674,-1.5244025,153.9320068,3,27,161, -63.000, 12.7500, 82199.406, 0
1741530373.895378,2025-03-09-14-26-13, 52.6690674,-1.5244021,153.9689941,3,27,161, -59.000, 12.7500, 82224.594, 0
1741530374.0970316,2025-03-09-14-26-14, 52.6690674,-1.5244017,154.0390015,3,27,161, -65.000, 14.7500, 82224.594, 0
1741530374.5413172,2025-03-09-14-26-14, 52.6690674,-1.5244017,154.0489960,3,27,161, -60.000, 12.7500, 82224.594, 0
1741530374.6060367,2025-03-09-14-26-14, 52.6690674,-1.5244019,154.0630035,3,27,161, -65.000, 15.0000, 82224.594, 0
1741530374.8396022,2025-03-09-14-26-14, 52.6690674,-1.5244023,154.0370026,3,27,161, -60.000, 12.5000, 82224.594, 0
1741530375.1094162,2025-03-09-14-26-15, 52.6690674,-1.5244027,154.0229950,3,27,161, -59.000, 15.0000, 82224.594, 0
1741530375.4380324,2025-03-09-14-26-15, 52.6690674,-1.5244030,154.0370026,3,27,161, -62.000, 12.7500, 82224.594, 0
1741530375.7133622,2025-03-09-14-26-15, 52.6690674,-1.5244031,154.0749969,3,27,161, -62.000, 14.0000, 82199.406, 0
1741530375.8408694,2025-03-09-14-26-15, 52.6690674,-1.5244035,154.0870056,3,27,161, -61.000, 12.7500, 82249.781, 0
1741530376.1443858,2025-03-09-14-26-16, 52.6690674,-1.5244032,154.0939941,3,27,161, -63.000, 14.5000, 82249.781, 0
1741530376.3518205,2025-03-09-14-26-16, 52.6690674,-1.5244024,154.1770020,3,27,161, -61.000, 14.0000, 82249.781, 0
1741530376.755799,2025-03-09-14-26-16, 52.6690674,-1.5244026,154.1699982,3,27,161, -64.000, 12.7500, 82249.781, 0
1741530376.8816347,2025-03-09-14-26-16, 52.6690674,-1.5244029,154.1510010,3,27,161, -66.000, 13.2500, 82249.781, 0
1741530377.0868032,2025-03-09-14-26-17, 52.6690674,-1.5244029,154.0859985,3,27,161, -66.000, 9.2500, 82199.406, 0
1741530377.3560686,2025-03-09-14-26-17, 52.6690674,-1.5244025,154.0749969,3,27,161, -70.000, 12.5000, 82199.406, 0
1741530377.780401,2025-03-09-14-26-17, 52.6690674,-1.5244018,154.0310059,3,27,161, -62.000, 12.7500, 82199.406, 0
1741530377.922181,2025-03-09-14-26-17, 52.6690674,-1.5244018,153.9219971,3,27,161, -58.000, 5.7500, 82199.406, 0
1741530378.0815866,2025-03-09-14-26-18, 52.6690674,-1.5244012,154.0059967,3,27,161, -60.000, 12.2500, 82149.031, 0
1741530378.3940618,2025-03-09-14-26-18, 52.6690636,-1.5244004,154.0319977,3,27,161, -59.000, 15.0000, 82174.219, 0
1741530378.5938275,2025-03-09-14-26-18, 52.6690636,-1.5244002,154.0350037,3,27,161, -61.000, 12.7500, 82174.219, 0
1741530378.853838,2025-03-09-14-26-18, 52.6690636,-1.5244002,154.0460052,3,27,161, -58.000, 14.5000, 82199.406, 0
1741530379.1080937,2025-03-09-14-26-19, 52.6690636,-1.5244001,154.0119934,3,27,161, -59.000, 15.0000, 82199.406, 0
1741530379.38273,2025-03-09-14-26-19, 52.6690636,-1.5243999,153.9669952,3,27,161, -59.000, 13.0000, 82199.406, 0
1741530379.6900868,2025-03-09-14-26-19, 52.6690636,-1.5243998,154.0010071,3,27,161, -60.000, 12.5000, 82174.219, 0
1741530379.8303072,2025-03-09-14-26-19, 52.6690636,-1.5243995,153.9790039,3,27,161, -61.000, 12.5000, 82149.031, 0
1741530380.1154892,2025-03-09-14-26-20, 52.6690636,-1.5243994,153.9570007,3,27,161, -60.000, 12.5000, 82123.844, 0
1741530380.3818436,2025-03-09-14-26-20, 52.6690636,-1.5243993,153.9589996,3,27,161, -58.000, 13.2500, 82123.844, 0
1741530380.6207063,2025-03-09-14-26-20, 52.6690636,-1.5243993,153.9499969,3,27,161, -58.000, 12.5000, 82149.031, 0
1741530380.901561,2025-03-09-14-26-20, 52.6690636,-1.5243994,153.9490051,3,27,161, -57.000, 13.0000, 82149.031, 0
1741530381.083956,2025-03-09-14-26-21, 52.6690636,-1.5243993,153.9720001,3,27,161, -58.000, 12.7500, 82123.844, 0
1741530381.430048,2025-03-09-14-26-21, 52.6690636,-1.5243990,154.0059967,3,27,161, -57.000, 12.7500, 82098.656, 0
1741530381.6084716,2025-03-09-14-26-21, 52.6690674,-1.5243989,154.0410004,3,27,161, -56.000, 13.0000, 82098.656, 0
1741530381.951784,2025-03-09-14-26-21, 52.6690674,-1.5243989,154.0839996,3,27,161, -56.000, 13.0000, 82073.469, 0
1741530382.108444,2025-03-09-14-26-22, 52.6690674,-1.5243990,154.1159973,3,27,161, -56.000, 13.7500, 82073.469, 0
1741530382.3540585,2025-03-09-14-26-22, 52.6690674,-1.5243992,154.1269989,3,27,161, -57.000, 13.0000, 82048.281, 0
1741530382.6292152,2025-03-09-14-26-22, 52.6690674,-1.5243990,154.1340027,3,27,161, -57.000, 12.5000, 82098.656, 0
1741530382.9711723,2025-03-09-14-26-22, 52.6690674,-1.5243990,154.1660004,3,27,161, -56.000, 13.2500, 82098.656, 0
1741530383.0925777,2025-03-09-14-26-23, 52.6690674,-1.5243992,154.1770020,3,27,161, -56.000, 15.2500, 82073.469, 0
1741530383.4081419,2025-03-09-14-26-23, 52.6690674,-1.5243993,154.1900024,3,27,161, -59.000, 13.5000, 82048.281, 0
1741530383.6132627,2025-03-09-14-26-23, 52.6690674,-1.5243995,154.1940002,3,27,161, -58.000, 12.7500, 82048.281, 0
1741530383.8722682,2025-03-09-14-26-23, 52.6690674,-1.5243996,154.2019958,3,27,161, -57.000, 12.7500, 82023.094, 0
1741530384.16618,2025-03-09-14-26-24, 52.6690674,-1.5243995,154.2129974,3,27,161, -55.000, 13.5000, 82048.281, 0
1741530384.3978765,2025-03-09-14-26-24, 52.6690674,-1.5243995,154.2409973,3,27,161, -60.000, 12.5000, 81997.906, 0
1741530384.600804,2025-03-09-14-26-24, 52.6690674,-1.5243995,154.2449951,3,27,161, -60.000, 13.0000, 81997.906, 0
1741530384.8418632,2025-03-09-14-26-24, 52.6690674,-1.5243995,154.2700043,3,27,161, -58.000, 14.5000, 81997.906, 0
1741530385.1075435,2025-03-09-14-26-25, 52.6690674,-1.5243995,154.2319946,3,27,161, -60.000, 14.5000, 81997.906, 0
1741530385.3753943,2025-03-09-14-26-25, 52.6690674,-1.5243996,154.2250061,3,27,161, -62.000, 13.2500, 81997.906, 0
1741530385.5673654,2025-03-09-14-26-25, 52.6690674,-1.5243996,154.2250061,3,27,161, -62.000, 14.7500, 81972.719, 0
1741530385.8198888,2025-03-09-14-26-25, 52.6690674,-1.5243998,154.2330017,3,27,161, -60.000, 12.7500, 81947.531, 0
1741530386.0915456,2025-03-09-14-26-26, 52.6690674,-1.5243999,154.2619934,3,26,161, -59.000, 15.0000, 81972.719, 0
1741530386.3663278,2025-03-09-14-26-26, 52.6690674,-1.5243999,154.2760010,3,26,161, -57.000, 13.0000, 81972.719, 0
1741530386.611949,2025-03-09-14-26-26, 52.6690674,-1.5243999,154.2949982,3,26,161, -60.000, 12.5000, 81972.719, 0
1741530386.882808,2025-03-09-14-26-26, 52.6690674,-1.5243996,154.2980042,3,26,161, -58.000, 13.5000, 81997.906, 0
1741530387.1526856,2025-03-09-14-26-27, 52.6690674,-1.5243995,154.2899933,3,26,161, -60.000, 13.0000, 81997.906, 0
1741530387.4180548,2025-03-09-14-26-27, 52.6690674,-1.5243993,154.3040009,3,26,161, -60.000, 14.5000, 81972.719, 0
1741530387.6850255,2025-03-09-14-26-27, 52.6690674,-1.5243993,154.3280029,3,27,161, -59.000, 13.0000, 81972.719, 0
1741530387.8752816,2025-03-09-14-26-27, 52.6690674,-1.5243992,154.2920074,3,26,161, -60.000, 12.7500, 81972.719, 0
1741530388.1178253,2025-03-09-14-26-28, 52.6690674,-1.5243992,154.3070068,3,26,161, -60.000, 12.7500, 81997.906, 0
1741530388.4470336,2025-03-09-14-26-28, 52.6690674,-1.5243995,154.3229980,3,26,161, -59.000, 14.0000, 81997.906, 0
1741530388.5932126,2025-03-09-14-26-28, 52.6690674,-1.5243998,154.3470001,3,27,161, -58.000, 12.7500, 82023.094, 0
1741530388.9138694,2025-03-09-14-26-28, 52.6690674,-1.5244000,154.3520050,3,27,161, -61.000, 12.2500, 81997.906, 0
1741530389.158419,2025-03-09-14-26-29, 52.6690674,-1.5244002,154.3379974,3,27,161, -65.000, 13.2500, 81997.906, 0
1741530389.4263887,2025-03-09-14-26-29, 52.6690674,-1.5244004,154.3229980,3,27,161, -66.000, 12.7500, 81997.906, 0
1741530389.5679736,2025-03-09-14-26-29, 52.6690674,-1.5244004,154.3139954,3,27,161, -67.000, 13.5000, 81997.906, 0
1741530389.9203057,2025-03-09-14-26-29, 52.6690674,-1.5244005,154.3240051,3,27,161, -57.000, 14.2500, 81997.906, 0
1741530390.0982,2025-03-09-14-26-30, 52.6690674,-1.5244007,154.3009949,3,27,161, -59.000, 14.7500, 81997.906, 0
1741530390.4270108,2025-03-09-14-26-30, 52.6690674,-1.5244009,154.3110046,3,27,161, -60.000, 14.5000, 81972.719, 0
1741530390.7235117,2025-03-09-14-26-30, 52.6690674,-1.5244009,154.2910004,3,27,161, -61.000, 14.0000, 81972.719, 0
1741530390.8171654,2025-03-09-14-26-30, 52.6690674,-1.5244009,154.2910004,3,27,161, -60.000, 14.2500, 81972.719, 0
1741530391.160115,2025-03-09-14-26-31, 52.6690674,-1.5244011,154.2899933,3,27,161, -61.000, 12.5000, 81947.531, 0
1741530391.4044578,2025-03-09-14-26-31, 52.6690674,-1.5244011,154.2729950,3,27,161, -60.000, 12.7500, 81947.531, 0
1741530391.591909,2025-03-09-14-26-31, 52.6690674,-1.5244009,154.2519989,3,27,161, -61.000, 12.7500, 81922.344, 0
1741530391.862228,2025-03-09-14-26-31, 52.6690674,-1.5244009,154.2559967,3,27,161, -61.000, 14.5000, 81897.156, 0
1741530392.1544945,2025-03-09-14-26-32, 52.6690674,-1.5244012,154.3320007,3,27,161, -57.000, 12.5000, 81897.156, 0
1741530392.4036212,2025-03-09-14-26-32, 52.6690674,-1.5244013,154.3580017,3,27,161, -59.000, 13.2500, 81871.969, 0
1741530392.7019227,2025-03-09-14-26-32, 52.6690674,-1.5244013,154.3690033,3,27,161, -56.000, 12.5000, 81846.781, 0
1741530392.8096447,2025-03-09-14-26-32, 52.6690674,-1.5244012,154.3470001,3,27,161, -59.000, 15.2500, 81846.781, 0
1741530393.1265051,2025-03-09-14-26-33, 52.6690674,-1.5244011,154.3079987,3,27,161, -59.000, 15.2500, 81846.781, 0
1741530393.3965993,2025-03-09-14-26-33, 52.6690674,-1.5244009,154.3079987,3,27,161, -66.000, 14.5000, 81846.781, 0
1741530393.6173391,2025-03-09-14-26-33, 52.6690674,-1.5244009,154.3110046,3,27,161, -66.000, 15.0000, 81846.781, 0
1741530393.9226558,2025-03-09-14-26-33, 52.6690674,-1.5244009,154.2989960,3,27,161, -63.000, 14.5000, 81846.781, 0
1741530394.1612153,2025-03-09-14-26-34, 52.6690674,-1.5244011,154.2680054,3,27,161, -60.000, 14.5000, 81846.781, 0
1741530394.4645836,2025-03-09-14-26-34, 52.6690674,-1.5244013,154.2429962,3,27,161, -60.000, 13.0000, 81871.969, 0
1741530394.5772061,2025-03-09-14-26-34, 52.6690674,-1.5244012,154.2089996,3,26,161, -62.000, 15.2500, 81846.781, 0
1741530394.8745837,2025-03-09-14-26-34, 52.6690674,-1.5244011,154.1750031,3,27,161, -63.000, 12.5000, 81846.781, 0
1741530395.0932548,2025-03-09-14-26-35, 52.6690674,-1.5244011,154.1560059,3,27,161, -65.000, 14.7500, 81871.969, 0
1741530395.3484437,2025-03-09-14-26-35, 52.6690674,-1.5244011,154.1569977,3,27,161, -63.000, 13.0000, 81871.969, 0
1741530395.584242,2025-03-09-14-26-35, 52.6690674,-1.5244011,154.1479950,3,27,161, -62.000, 13.7500, 81871.969, 0
1741530395.8769407,2025-03-09-14-26-35, 52.6690674,-1.5244011,154.1920013,3,27,161, -62.000, 13.2500, 81871.969, 0
1741530396.092772,2025-03-09-14-26-36, 52.6690674,-1.5244013,154.1979980,3,27,161, -63.000, 15.0000, 81897.156, 0
1741530396.4507475,2025-03-09-14-26-36, 52.6690674,-1.5244014,154.2200012,3,27,161, -64.000, 12.7500, 81897.156, 0
1741530396.787384,2025-03-09-14-26-36, 52.6690674,-1.5244012,154.2180023,3,27,161, -62.000, 15.2500, 81897.156, 0
1741530396.8496373,2025-03-09-14-26-36, 52.6690674,-1.5244011,154.2389984,3,26,161, -62.000, 13.0000, 81897.156, 0
1741530397.1438458,2025-03-09-14-26-37, 52.6690674,-1.5244011,154.2709961,3,26,161, -61.000, 8.7500, 81871.969, 0
1741530397.5543425,2025-03-09-14-26-37, 52.6690674,-1.5244011,154.3220062,3,27,161, -63.000, 13.0000, 81897.156, 0
1741530397.859585,2025-03-09-14-26-37, 52.6690674,-1.5244009,154.3580017,3,27,161, -62.000, 13.2500, 81897.156, 0
1741530398.1027212,2025-03-09-14-26-38, 52.6690674,-1.5244009,154.3630066,3,27,161, -62.000, 14.2500, 81897.156, 0
1741530398.4076653,2025-03-09-14-26-38, 52.6690674,-1.5244008,154.3979950,3,27,161, -54.000, 13.5000, 81897.156, 0
1741530398.5939202,2025-03-09-14-26-38, 52.6690674,-1.5244007,154.4210052,3,27,161, -54.000, 12.5000, 81897.156, 0
1741530398.8716393,2025-03-09-14-26-38, 52.6690674,-1.5244007,154.4210052,3,27,161, -59.000, 13.7500, 81897.156, 0
1741530399.1743057,2025-03-09-14-26-39, 52.6690674,-1.5244008,154.4270020,3,27,161, -62.000, 13.7500, 81897.156, 0
1741530399.4926012,2025-03-09-14-26-39, 52.6690674,-1.5244008,154.4259949,3,27,161, -62.000, 14.7500, 81897.156, 0
1741530399.5717454,2025-03-09-14-26-39, 52.6690674,-1.5244007,154.4129944,3,27,161, -61.000, 12.2500, 81897.156, 0
1741530399.8459928,2025-03-09-14-26-39, 52.6690674,-1.5244008,154.4140015,3,27,161, -59.000, 15.0000, 81897.156, 0
1741530400.1402547,2025-03-09-14-26-40, 52.6690674,-1.5244009,154.4250031,3,26,161, -58.000, 12.5000, 81897.156, 0
1741530400.3978188,2025-03-09-14-26-40, 52.6690674,-1.5244009,154.4140015,3,26,161, -59.000, 13.5000, 81897.156, 0
1741530400.5559247,2025-03-09-14-26-40, 52.6690674,-1.5244009,154.4360046,3,26,161, -55.000, 13.2500, 81897.156, 0
1741530400.935017,2025-03-09-14-26-40, 52.6690674,-1.5244011,154.4409943,3,26,161, -52.000, 13.2500, 81897.156, 0
1741530401.089789,2025-03-09-14-26-41, 52.6690674,-1.5244012,154.4720001,3,26,161, -53.000, 13.2500, 81922.344, 0
1741530401.41126,2025-03-09-14-26-41, 52.6690674,-1.5244014,154.5059967,3,26,161, -51.000, 12.5000, 81947.531, 0
1741530401.6702251,2025-03-09-14-26-41, 52.6690674,-1.5244014,154.5209961,3,26,161, -51.000, 12.5000, 81922.344, 0
1741530401.8940938,2025-03-09-14-26-41, 52.6690674,-1.5244013,154.5440063,3,26,161, -51.000, 12.7500, 81922.344, 0
1741530402.119342,2025-03-09-14-26-42, 52.6690674,-1.5244013,154.5720062,3,25,161, -51.000, 12.5000, 81922.344, 0
1741530402.3896847,2025-03-09-14-26-42, 52.6690674,-1.5244013,154.5839996,3,27,161, -66.000, 13.7500, 81897.156, 0
1741530402.7392473,2025-03-09-14-26-42, 52.6690674,-1.5244012,154.6219940,3,27,161, -62.000, 13.2500, 81897.156, 0
1741530402.8939164,2025-03-09-14-26-42, 52.6690674,-1.5244011,154.6640015,3,27,161, -61.000, 13.2500, 81897.156, 0
1741530403.1485124,2025-03-09-14-26-43, 52.6690674,-1.5244011,154.6920013,3,27,161, -73.000, 13.0000, 81897.156, 0
1741530403.4553502,2025-03-09-14-26-43, 52.6690674,-1.5244013,154.6849976,3,27,161, -64.000, 14.2500, 81897.156, 0
1741530403.6002796,2025-03-09-14-26-43, 52.6690674,-1.5244014,154.6920013,3,27,161, -64.000, 14.0000, 81897.156, 0
1741530403.9076872,2025-03-09-14-26-43, 52.6690674,-1.5244015,154.6799927,3,27,161, -60.000, 14.5000, 81871.969, 0
1741530404.108267,2025-03-09-14-26-44, 52.6690674,-1.5244015,154.6459961,3,27,161, -58.000, 12.5000, 81897.156, 0
1741530404.4620118,2025-03-09-14-26-44, 52.6690674,-1.5244014,154.6549988,3,27,161, -58.000, 14.0000, 81897.156, 0
1741530404.5898585,2025-03-09-14-26-44, 52.6690674,-1.5244013,154.6829987,3,27,161, -60.000, 13.0000, 81897.156, 0
1741530404.897775,2025-03-09-14-26-44, 52.6690674,-1.5244013,154.7010040,3,27,161, -55.000, 14.2500, 81897.156, 0
1741530405.097846,2025-03-09-14-26-45, 52.6690674,-1.5244014,154.7019958,3,27,161, -52.000, 13.2500, 81897.156, 0
1741530405.362287,2025-03-09-14-26-45, 52.6690674,-1.5244014,154.7039948,3,27,161, -53.000, 13.0000, 81846.781, 0
1741530405.672633,2025-03-09-14-26-45, 52.6690674,-1.5244014,154.7079926,3,27,161, -58.000, 13.2500, 81871.969, 0
1741530405.826132,2025-03-09-14-26-45, 52.6690674,-1.5244015,154.7440033,3,27,161, -60.000, 12.7500, 81871.969, 0
1741530406.076646,2025-03-09-14-26-46, 52.6690674,-1.5244015,154.7500000,3,27,161, -60.000, 12.7500, 81871.969, 0
1741530406.346483,2025-03-09-14-26-46, 52.6690674,-1.5244018,154.7469940,3,27,161, -72.000, 13.0000, 81871.969, 0
1741530406.6418326,2025-03-09-14-26-46, 52.6690674,-1.5244018,154.7469940,3,27,161, -73.000, 13.0000, 81871.969, 0
1741530406.7953851,2025-03-09-14-26-46, 52.6690674,-1.5244019,154.7649994,3,27,161, -69.000, 13.0000, 81846.781, 0
1741530407.0802798,2025-03-09-14-26-47, 52.6690674,-1.5244019,154.7819977,3,27,161, -77.000, 13.2500, 81871.969, 0
1741530407.507825,2025-03-09-14-26-47, 52.6690674,-1.5244023,154.7660065,3,27,161, -67.000, 14.5000, 81871.969, 0
1741530407.616132,2025-03-09-14-26-47, 52.6690674,-1.5244029,154.7400055,3,27,161, -69.000, 13.5000, 81897.156, 0
1741530408.002523,2025-03-09-14-26-48, 52.6690674,-1.5244032,154.7449951,3,27,161, -62.000, 13.2500, 81897.156, 0
1741530408.1016822,2025-03-09-14-26-48, 52.6690674,-1.5244038,154.7350006,3,27,161, -69.000, 13.7500, 81871.969, 0
1741530408.4254198,2025-03-09-14-26-48, 52.6690674,-1.5244040,154.7700043,3,27,161, -69.000, 13.5000, 81897.156, 0
1741530408.5985227,2025-03-09-14-26-48, 52.6690674,-1.5244042,154.7879944,3,27,161, -64.000, 13.0000, 81897.156, 0
1741530408.9608316,2025-03-09-14-26-48, 52.6690674,-1.5244042,154.8170013,3,27,161, -65.000, 13.0000, 81897.156, 0
1741530409.109331,2025-03-09-14-26-49, 52.6690674,-1.5244039,154.8329926,3,27,161, -60.000, 13.0000, 81897.156, 0
1741530409.3779097,2025-03-09-14-26-49, 52.6690674,-1.5244030,154.8529968,3,27,161, -58.000, 12.7500, 81897.156, 0
1741530409.630312,2025-03-09-14-26-49, 52.6690674,-1.5244020,154.8789978,3,27,161, -58.000, 12.5000, 81897.156, 0
1741530409.869982,2025-03-09-14-26-49, 52.6690674,-1.5244015,154.8910065,3,27,161, -58.000, 12.5000, 81897.156, 0
