Unix Time,Formatted Time,Latitude,Longitude,Altitude,Fix,SIV,Unixtime,RSSI,SNR,Freqerr,Radio State
1741524385.1340344,2025-03-09-12-46-25, 52.6687775,-1.5248899,160.3650055,3,11,362, -40.000, 12.7500, 85750.844, 0
1741524385.4061801,2025-03-09-12-46-25, 52.6687775,-1.5248893,160.4199982,3,11,362, -41.000, 13.2500, 85750.844, 0
1741524385.7138171,2025-03-09-12-46-25, 52.6687813,-1.5248888,160.4389954,3,11,362, -37.000, 12.7500, 85750.844, 0
1741524385.8476295,2025-03-09-12-46-25, 52.6687813,-1.5248884,160.4440002,3,11,362, -37.000, 14.7500, 85750.844, 0
1741524386.1317296,2025-03-09-12-46-26, 52.6687813,-1.5248884,160.4709930,3,11,362, -41.000, 12.5000, 85725.656, 0
1741524386.38449,2025-03-09-12-46-26, 52.6687813,-1.5248880,160.5279999,3,11,362, -40.000, 12.7500, 85725.656, 0
1741524386.7268765,2025-03-09-12-46-26, 52.6687813,-1.5248871,160.5859985,3,11,362, -37.000, 14.7500, 85725.656, 0
1741524386.8578775,2025-03-09-12-46-26, 52.6687813,-1.5248864,160.5939941,3,11,362, -42.000, 12.7500, 85725.656, 0
1741524387.138255,2025-03-09-12-46-27, 52.6687813,-1.5248852,160.6750031,3,11,362, -40.000, 12.7500, 85700.469, 0
1741524387.4428992,2025-03-09-12-46-27, 52.6687813,-1.5248842,160.7270050,3,11,362, -38.000, 13.0000, 85700.469, 0
1741524387.6766644,2025-03-09-12-46-27, 52.6687813,-1.5248842,160.7310028,3,11,362, -38.000, 14.0000, 85675.281, 0
1741524387.9234838,2025-03-09-12-46-27, 52.6687813,-1.5248840,160.7610016,3,11,362, -38.000, 15.0000, 85700.469, 0
1741524388.14778,2025-03-09-12-46-28, 52.6687813,-1.5248835,160.8139954,3,11,362, -36.000, 12.7500, 85700.469, 0
1741524388.41133,2025-03-09-12-46-28, 52.6687851,-1.5248815,161.1260071,3,11,362, -40.000, 12.7500, 85675.281, 0
1741524388.6808944,2025-03-09-12-46-28, 52.6687851,-1.5248802,161.3339996,3,11,362, -42.000, 14.5000, 85675.281, 0
1741524388.9856482,2025-03-09-12-46-28, 52.6687851,-1.5248790,161.4570007,3,11,362, -41.000, 14.7500, 85700.469, 0
1741524389.0891085,2025-03-09-12-46-29, 52.6687851,-1.5248779,161.5670013,3,11,362, -40.000, 13.7500, 85700.469, 0
1741524389.5248067,2025-03-09-12-46-29, 52.6687851,-1.5248777,161.5670013,3,11,362, -63.000, 12.2500, 85700.469, 0
1741524389.619163,2025-03-09-12-46-29, 52.6687889,-1.5248756,162.1450043,3,11,362, -50.000, 13.2500, 85700.469, 0
1741524389.8874214,2025-03-09-12-46-29, 52.6687889,-1.5248755,162.4459991,3,10,362, -46.000, 12.7500, 85700.469, 0
1741524390.1810637,2025-03-09-12-46-30, 52.6687889,-1.5248747,162.5970001,3,11,362, -49.000, 13.5000, 85700.469, 0
1741524390.434225,2025-03-09-12-46-30, 52.6687889,-1.5248739,162.6809998,3,11,362, -47.000, 12.7500, 85700.469, 0
1741524390.6694117,2025-03-09-12-46-30, 52.6687889,-1.5248736,162.6829987,3,11,362, -53.000, 14.5000, 85675.281, 0
1741524390.86501,2025-03-09-12-46-30, 52.6687889,-1.5248735,162.5209961,3,11,362, -51.000, 12.2500, 85675.281, 0
1741524391.1322806,2025-03-09-12-46-31, 52.6687889,-1.5248718,162.6470032,3,11,362, -44.000, 13.0000, 85725.656, 0
1741524391.4118469,2025-03-09-12-46-31, 52.6687889,-1.5248693,162.9100037,3,10,362, -50.000, 14.5000, 85776.031, 0
1741524391.6536238,2025-03-09-12-46-31, 52.6687889,-1.5248678,163.0720062,3,11,362, -44.000, 13.0000, 85776.031, 0
1741524391.945048,2025-03-09-12-46-31, 52.6687889,-1.5248669,163.1950073,3,11,362, -45.000, 12.7500, 85776.031, 0
1741524392.1562786,2025-03-09-12-46-32, 52.6687927,-1.5248656,163.2819977,3,11,362, -43.000, 13.2500, 85776.031, 0
1741524392.3924973,2025-03-09-12-46-32, 52.6687927,-1.5248656,163.2449951,3,11,362, -43.000, 12.7500, 85750.844, 0
1741524392.649029,2025-03-09-12-46-32, 52.6687927,-1.5248657,163.1759949,3,11,362, -49.000, 13.2500, 85750.844, 0
1741524392.9196599,2025-03-09-12-46-32, 52.6687927,-1.5248657,163.1340027,3,11,362, -46.000, 12.7500, 85750.844, 0
1741524393.1552527,2025-03-09-12-46-33, 52.6687927,-1.5248663,163.1439972,3,11,362, -52.000, 15.0000, 85750.844, 0
1741524393.3883286,2025-03-09-12-46-33, 52.6687927,-1.5248665,163.1929932,3,11,362, -52.000, 13.5000, 85750.844, 0
1741524393.6491597,2025-03-09-12-46-33, 52.6687927,-1.5248669,163.1889954,3,11,362, -54.000, 13.7500, 85750.844, 0
1741524393.9510605,2025-03-09-12-46-33, 52.6687927,-1.5248684,163.1719971,3,11,362, -56.000, 15.0000, 85750.844, 0
1741524394.158554,2025-03-09-12-46-34, 52.6687965,-1.5248690,163.2709961,3,11,362, -54.000, 13.7500, 85750.844, 0
1741524394.5041344,2025-03-09-12-46-34, 52.6687965,-1.5248708,163.2740021,3,11,362, -49.000, 13.7500, 85750.844, 0
1741524394.6408606,2025-03-09-12-46-34, 52.6688004,-1.5248735,163.2810059,3,12,362, -54.000, 13.0000, 85750.844, 0
1741524394.9012125,2025-03-09-12-46-34, 52.6688004,-1.5248762,163.1119995,3,13,362, -55.000, 14.0000, 85776.031, 0
1741524395.1163383,2025-03-09-12-46-35, 52.6688004,-1.5248784,162.9859924,3,12,362, -67.000, 14.0000, 85776.031, 0
1741524395.4741883,2025-03-09-12-46-35, 52.6688004,-1.5248814,162.9160004,3,11,362, -58.000, 13.2500, 85776.031, 0
1741524395.6282873,2025-03-09-12-46-35, 52.6688004,-1.5248851,162.8489990,3,11,362, -53.000, 14.5000, 85801.219, 0
1741524395.9089866,2025-03-09-12-46-35, 52.6688004,-1.5248868,162.7830048,3,12,362, -48.000, 14.0000, 85801.219, 0
1741524396.1974955,2025-03-09-12-46-36, 52.6688004,-1.5248893,162.9400024,3,11,362, -56.000, 14.0000, 85776.031, 0
1741524396.4408195,2025-03-09-12-46-36, 52.6688004,-1.5248932,162.9830017,3,11,362, -56.000, 15.0000, 85776.031, 0
1741524396.6465142,2025-03-09-12-46-36, 52.6688004,-1.5248960,162.8399963,3,11,362, -48.000, 14.0000, 85776.031, 0
1741524396.8830588,2025-03-09-12-46-36, 52.6688004,-1.5248992,162.4380035,3,11,362, -55.000, 13.7500, 85750.844, 0
1741524397.1949615,2025-03-09-12-46-37, 52.6688004,-1.5249000,162.4290009,3,11,362, -59.000, 13.2500, 85725.656, 0
1741524397.4170282,2025-03-09-12-46-37, 52.6688004,-1.5249008,162.4949951,3,11,362, -46.000, 13.0000, 85700.469, 0
1741524397.6131117,2025-03-09-12-46-37, 52.6688042,-1.5249023,162.5700073,3,11,362, -44.000, 12.5000, 85700.469, 0
1741524397.8845744,2025-03-09-12-46-37, 52.6688042,-1.5249043,162.4830017,3,11,362, -52.000, 14.5000, 85675.281, 0
1741524398.2099342,2025-03-09-12-46-38, 52.6688042,-1.5249050,162.3609924,3,11,362, -54.000, 12.2500, 85700.469, 0
1741524398.401865,2025-03-09-12-46-38, 52.6688042,-1.5249052,162.4060059,3,11,362, -53.000, 12.7500, 85700.469, 0
1741524398.6015472,2025-03-09-12-46-38, 52.6688042,-1.5249054,162.4080048,3,11,362, -53.000, 14.2500, 85675.281, 0
1741524398.8658564,2025-03-09-12-46-38, 52.6688042,-1.5249058,162.4109955,3,11,362, -50.000, 13.5000, 85675.281, 0
1741524399.1259935,2025-03-09-12-46-39, 52.6688042,-1.5249062,162.5019989,3,11,362, -54.000, 13.5000, 85675.281, 0
1741524399.4618323,2025-03-09-12-46-39, 52.6688042,-1.5249068,162.5160065,3,11,362, -50.000, 12.7500, 85650.094, 0
1741524399.6917045,2025-03-09-12-46-39, 52.6688042,-1.5249068,162.5169983,3,11,362, -55.000, 12.5000, 85650.094, 0
1741524399.984663,2025-03-09-12-46-39, 52.6688042,-1.5249074,162.4660034,3,11,362, -56.000, 14.5000, 85650.094, 0
1741524400.137418,2025-03-09-12-46-40, 52.6688042,-1.5249076,162.3500061,3,11,362, -53.000, 15.0000, 85650.094, 0
1741524400.531207,2025-03-09-12-46-40, 52.6688042,-1.5249083,162.1490021,3,11,362, -56.000, 12.2500, 85650.094, 0
1741524400.7253454,2025-03-09-12-46-40, 52.6688042,-1.5249087,162.0379944,3,12,362, -56.000, 12.5000, 85650.094, 0
1741524400.905832,2025-03-09-12-46-40, 52.6688042,-1.5249087,161.9869995,3,13,362, -55.000, 13.2500, 85650.094, 0
1741524401.198784,2025-03-09-12-46-41, 52.6688042,-1.5249085,161.9689941,3,12,362, -56.000, 15.0000, 85624.906, 0
1741524401.5218909,2025-03-09-12-46-41, 52.6688042,-1.5249085,161.9589996,3,13,362, -62.000, 14.2500, 85624.906, 0
1741524401.6274037,2025-03-09-12-46-41, 52.6688042,-1.5249085,162.0220032,3,13,362, -62.000, 13.2500, 85624.906, 0
1741524401.9711661,2025-03-09-12-46-41, 52.6688042,-1.5249094,161.8209991,3,13,362, -54.000, 13.7500, 85624.906, 0
1741524402.2065718,2025-03-09-12-46-42, 52.6688042,-1.5249104,161.5769958,3,13,362, -57.000, 14.5000, 85599.719, 0
1741524402.422664,2025-03-09-12-46-42, 52.6688042,-1.5249103,161.5599976,3,11,362, -64.000, 14.5000, 85624.906, 0
1741524402.6193788,2025-03-09-12-46-42, 52.6688042,-1.5249112,161.2760010,3,12,362, -57.000, 12.7500, 85599.719, 0
1741524402.874823,2025-03-09-12-46-42, 52.6688042,-1.5249119,161.3099976,3,12,362, -53.000, 13.0000, 85599.719, 0
1741524403.2019763,2025-03-09-12-46-43, 52.6688042,-1.5249121,161.3630066,3,13,362, -54.000, 12.7500, 85574.531, 0
1741524403.4966753,2025-03-09-12-46-43, 52.6688042,-1.5249118,161.4779968,3,13,362, -56.000, 12.7500, 85574.531, 0
1741524403.6185377,2025-03-09-12-46-43, 52.6688042,-1.5249115,161.4689941,3,12,362, -58.000, 14.0000, 85574.531, 0
1741524403.8700416,2025-03-09-12-46-43, 52.6688042,-1.5249113,161.4779968,3,12,362, -56.000, 13.5000, 85574.531, 0
1741524404.1648207,2025-03-09-12-46-44, 52.6688042,-1.5249110,161.6210022,3,11,362, -55.000, 14.7500, 85574.531, 0
1741524404.3986044,2025-03-09-12-46-44, 52.6688042,-1.5249122,161.6470032,3,12,362, -54.000, 12.5000, 85574.531, 0
1741524404.7229598,2025-03-09-12-46-44, 52.6688080,-1.5249128,161.6020050,3,12,362, -50.000, 12.7500, 85574.531, 0
1741524404.8556142,2025-03-09-12-46-44, 52.6688080,-1.5249118,161.7270050,3,12,362, -50.000, 14.7500, 85549.344, 0
1741524405.1148632,2025-03-09-12-46-45, 52.6688080,-1.5249114,161.8209991,3,12,362, -52.000, 13.2500, 85574.531, 0
1741524405.4492395,2025-03-09-12-46-45, 52.6688080,-1.5249107,161.9709930,3,12,362, -49.000, 13.7500, 85574.531, 0
1741524405.646408,2025-03-09-12-46-45, 52.6688080,-1.5249097,162.1560059,3,12,362, -49.000, 14.0000, 85574.531, 0
1741524405.9035146,2025-03-09-12-46-45, 52.6688118,-1.5249089,162.3459930,3,12,362, -49.000, 12.7500, 85574.531, 0
1741524406.1044505,2025-03-09-12-46-46, 52.6688118,-1.5249077,162.5509949,3,12,362, -49.000, 13.5000, 85574.531, 0
1741524406.4546568,2025-03-09-12-46-46, 52.6688156,-1.5249058,162.7310028,3,12,362, -48.000, 12.0000, 85574.531, 0
1741524406.6694727,2025-03-09-12-46-46, 52.6688156,-1.5249050,162.8000031,3,11,362, -48.000, 15.0000, 85574.531, 0
1741524406.9006786,2025-03-09-12-46-46, 52.6688156,-1.5249050,162.7879944,3,12,362, -49.000, 13.7500, 85549.344, 0
1741524407.1565008,2025-03-09-12-46-47, 52.6688156,-1.5249051,162.8179932,3,12,362, -47.000, 13.0000, 85549.344, 0
1741524407.4157517,2025-03-09-12-46-47, 52.6688156,-1.5249054,162.8300018,3,12,362, -47.000, 13.5000, 85574.531, 0
1741524407.6940544,2025-03-09-12-46-47, 52.6688156,-1.5249060,162.8289948,3,12,362, -47.000, 12.7500, 85574.531, 0
1741524407.918182,2025-03-09-12-46-47, 52.6688156,-1.5249058,162.9250031,3,13,362, -46.000, 15.0000, 85574.531, 0
1741524408.160275,2025-03-09-12-46-48, 52.6688156,-1.5249058,162.9709930,3,13,362, -48.000, 12.2500, 85574.531, 0
1741524408.4189343,2025-03-09-12-46-48, 52.6688156,-1.5249059,162.9850006,3,13,362, -48.000, 14.7500, 85574.531, 0
1741524408.6780245,2025-03-09-12-46-48, 52.6688194,-1.5249058,163.0679932,3,13,362, -47.000, 14.7500, 85549.344, 0
1741524408.8756828,2025-03-09-12-46-48, 52.6688194,-1.5249062,163.0789948,3,12,362, -47.000, 13.5000, 85549.344, 0
1741524409.1340156,2025-03-09-12-46-49, 52.6688194,-1.5249062,163.0679932,3,13,362, -47.000, 14.0000, 85524.156, 0
1741524409.3980567,2025-03-09-12-46-49, 52.6688194,-1.5249063,163.0890045,3,13,362, -47.000, 13.0000, 85549.344, 0
1741524409.6569624,2025-03-09-12-46-49, 52.6688194,-1.5249064,163.0950012,3,13,362, -47.000, 15.0000, 85549.344, 0
1741524409.8465083,2025-03-09-12-46-49, 52.6688194,-1.5249064,163.1470032,3,12,362, -48.000, 12.5000, 85549.344, 0
1741524410.1159463,2025-03-09-12-46-50, 52.6688194,-1.5249066,163.1569977,3,11,362, -46.000, 12.2500, 85574.531, 0
1741524410.4431643,2025-03-09-12-46-50, 52.6688232,-1.5249068,163.1820068,3,13,362, -47.000, 13.0000, 85574.531, 0
1741524410.6863196,2025-03-09-12-46-50, 52.6688232,-1.5249070,163.1900024,3,12,362, -46.000, 12.5000, 85599.719, 0
1741524410.9708543,2025-03-09-12-46-50, 52.6688232,-1.5249068,163.1970062,3,12,362, -46.000, 14.2500, 85599.719, 0
1741524411.1725497,2025-03-09-12-46-51, 52.6688232,-1.5249056,163.3569946,3,13,362, -47.000, 12.7500, 85599.719, 0
1741524411.4327455,2025-03-09-12-46-51, 52.6688232,-1.5249053,163.3710022,3,13,362, -47.000, 12.5000, 85599.719, 0
1741524411.6339328,2025-03-09-12-46-51, 52.6688232,-1.5249054,163.3659973,3,13,362, -49.000, 12.0000, 85599.719, 0
1741524411.8951862,2025-03-09-12-46-51, 52.6688232,-1.5249054,163.3379974,3,13,362, -51.000, 13.7500, 85624.906, 0
1741524412.15662,2025-03-09-12-46-52, 52.6688232,-1.5249054,163.3820038,3,13,362, -50.000, 12.5000, 85624.906, 0
1741524412.4210978,2025-03-09-12-46-52, 52.6688232,-1.5249056,163.4320068,3,13,362, -52.000, 13.2500, 85624.906, 0
1741524412.6253803,2025-03-09-12-46-52, 52.6688232,-1.5249052,163.5110016,3,14,362, -51.000, 12.5000, 85624.906, 0
1741524413.0203724,2025-03-09-12-46-53, 52.6688271,-1.5249048,163.6080017,3,14,362, -49.000, 14.7500, 85599.719, 0
1741524413.230527,2025-03-09-12-46-53, 52.6688271,-1.5249043,163.7400055,3,13,362, -47.000, 12.7500, 85624.906, 0
1741524413.4555383,2025-03-09-12-46-53, 52.6688271,-1.5249038,163.9109955,3,14,362, -47.000, 12.7500, 85624.906, 0
1741524413.6712182,2025-03-09-12-46-53, 52.6688271,-1.5249029,164.0659943,3,14,362, -51.000, 12.2500, 85599.719, 0
1741524413.8984733,2025-03-09-12-46-53, 52.6688271,-1.5249020,164.1940002,3,14,362, -51.000, 12.2500, 85599.719, 0
1741524414.147102,2025-03-09-12-46-54, 52.6688271,-1.5249010,164.3159943,3,14,362, -52.000, 14.7500, 85574.531, 0
1741524414.424635,2025-03-09-12-46-54, 52.6688271,-1.5249003,164.3450012,3,14,362, -52.000, 13.5000, 85599.719, 0
1741524414.6306553,2025-03-09-12-46-54, 52.6688309,-1.5249001,164.3520050,3,12,362, -53.000, 14.5000, 85599.719, 0
1741524414.8930953,2025-03-09-12-46-54, 52.6688309,-1.5249004,164.3789978,3,13,362, -53.000, 14.2500, 85599.719, 0
1741524415.1564276,2025-03-09-12-46-55, 52.6688309,-1.5249004,164.4120026,3,13,362, -51.000, 12.7500, 85624.906, 0
1741524415.4172778,2025-03-09-12-46-55, 52.6688309,-1.5248998,164.5050049,3,14,362, -51.000, 14.0000, 85599.719, 0
1741524415.6857684,2025-03-09-12-46-55, 52.6688309,-1.5249000,164.6040039,3,13,362, -49.000, 13.2500, 85624.906, 0
1741524415.932051,2025-03-09-12-46-55, 52.6688347,-1.5249003,164.7109985,3,13,362, -51.000, 12.5000, 85624.906, 0
1741524416.2109964,2025-03-09-12-46-56, 52.6688347,-1.5249009,164.7989960,3,14,362, -52.000, 14.7500, 85624.906, 0
1741524416.4137306,2025-03-09-12-46-56, 52.6688347,-1.5249013,164.8800049,3,14,362, -51.000, 12.7500, 85599.719, 0
1741524416.6536787,2025-03-09-12-46-56, 52.6688385,-1.5249016,164.8820038,3,13,362, -53.000, 13.0000, 85624.906, 0
1741524416.8892453,2025-03-09-12-46-56, 52.6688385,-1.5249021,164.8350067,3,14,362, -53.000, 14.5000, 85599.719, 0
1741524417.149174,2025-03-09-12-46-57, 52.6688385,-1.5249025,164.8470001,3,15,362, -54.000, 12.7500, 85599.719, 0
1741524417.4721148,2025-03-09-12-46-57, 52.6688385,-1.5249031,164.7810059,3,15,362, -52.000, 15.0000, 85624.906, 0
1741524417.6169696,2025-03-09-12-46-57, 52.6688385,-1.5249034,164.6799927,3,15,362, -50.000, 12.7500, 85599.719, 0
1741524417.8755376,2025-03-09-12-46-57, 52.6688385,-1.5249038,164.6190033,3,15,362, -52.000, 13.0000, 85599.719, 0
1741524418.149711,2025-03-09-12-46-58, 52.6688385,-1.5249043,164.5420074,3,15,362, -54.000, 12.5000, 85599.719, 0
1741524418.4159021,2025-03-09-12-46-58, 52.6688385,-1.5249044,164.4759979,3,15,362, -58.000, 12.5000, 85599.719, 0
1741524418.6147609,2025-03-09-12-46-58, 52.6688385,-1.5249043,164.4589996,3,14,362, -56.000, 14.7500, 85624.906, 0
1741524418.869734,2025-03-09-12-46-58, 52.6688385,-1.5249043,164.4149933,3,14,362, -57.000, 13.0000, 85624.906, 0
1741524419.1453853,2025-03-09-12-46-59, 52.6688385,-1.5249043,164.3840027,3,14,362, -61.000, 13.7500, 85599.719, 0
1741524419.3897634,2025-03-09-12-46-59, 52.6688385,-1.5249043,164.3379974,3,13,362, -75.000, 14.2500, 85599.719, 0
1741524419.655938,2025-03-09-12-46-59, 52.6688385,-1.5249041,164.3119965,3,13,362, -60.000, 13.0000, 85599.719, 0
1741524419.9151237,2025-03-09-12-46-59, 52.6688385,-1.5249037,164.3390045,3,14,362, -55.000, 15.0000, 85599.719, 0
1741524420.1485193,2025-03-09-12-47-00, 52.6688385,-1.5249031,164.3650055,3,14,362, -58.000, 13.0000, 85599.719, 0
1741524420.472881,2025-03-09-12-47-00, 52.6688385,-1.5249029,164.3560028,3,13,362, -62.000, 13.0000, 85599.719, 0
1741524420.6830144,2025-03-09-12-47-00, 52.6688385,-1.5249022,164.3410034,3,14,362, -58.000, 12.7500, 85599.719, 0
1741524420.9082246,2025-03-09-12-47-00, 52.6688385,-1.5249026,164.3190002,3,14,362, -55.000, 13.5000, 85574.531, 0
1741524421.1036227,2025-03-09-12-47-01, 52.6688385,-1.5249032,164.3000031,3,14,362, -54.000, 12.7500, 85599.719, 0
1741524421.4746482,2025-03-09-12-47-01, 52.6688385,-1.5249028,164.2409973,3,15,362, -54.000, 12.2500, 85599.719, 0
1741524421.6341825,2025-03-09-12-47-01, 52.6688385,-1.5249031,164.1369934,3,15,362, -54.000, 13.0000, 85574.531, 0
1741524421.9042926,2025-03-09-12-47-01, 52.6688385,-1.5249034,164.0290070,3,16,362, -62.000, 14.7500, 85599.719, 0
1741524422.1436663,2025-03-09-12-47-02, 52.6688347,-1.5249031,163.9259949,3,15,362, -59.000, 13.5000, 85599.719, 0
1741524422.5649385,2025-03-09-12-47-02, 52.6688347,-1.5249033,163.7839966,3,14,362, -55.000, 14.7500, 85599.719, 0
1741524422.7720697,2025-03-09-12-47-02, 52.6688347,-1.5249038,163.6029968,3,14,362, -57.000, 12.5000, 85624.906, 0
1741524422.9692876,2025-03-09-12-47-02, 52.6688347,-1.5249040,163.4839935,3,15,362, -75.000, 13.0000, 85624.906, 0
1741524423.1992402,2025-03-09-12-47-03, 52.6688309,-1.5249045,163.3609924,3,15,362, -64.000, 12.5000, 85650.094, 0
1741524423.439844,2025-03-09-12-47-03, 52.6688309,-1.5249050,163.1950073,3,15,362, -62.000, 15.0000, 85624.906, 0
1741524423.6715195,2025-03-09-12-47-03, 52.6688309,-1.5249054,163.1119995,3,15,362, -59.000, 14.0000, 85624.906, 0
1741524423.8871136,2025-03-09-12-47-03, 52.6688309,-1.5249054,163.1130066,3,15,362, -64.000, 12.7500, 85650.094, 0
1741524424.1416204,2025-03-09-12-47-04, 52.6688309,-1.5249056,163.0420074,3,15,362, -60.000, 12.7500, 85650.094, 0
1741524424.4036703,2025-03-09-12-47-04, 52.6688309,-1.5249060,162.9259949,3,15,362, -64.000, 13.5000, 85650.094, 0
1741524424.6647077,2025-03-09-12-47-04, 52.6688309,-1.5249059,162.8860016,3,15,362, -70.000, 11.0000, 85650.094, 0
1741524425.0646791,2025-03-09-12-47-05, 52.6688309,-1.5249062,162.8130035,3,15,362, -66.000, 13.5000, 85725.656, 0
1741524425.16522,2025-03-09-12-47-05, 52.6688309,-1.5249065,162.7790070,3,15,362, -61.000, 12.2500, 85675.281, 0
1741524425.4528944,2025-03-09-12-47-05, 52.6688271,-1.5249065,162.7310028,3,15,362, -62.000, 14.7500, 85700.469, 0
1741524425.7146957,2025-03-09-12-47-05, 52.6688271,-1.5249070,162.5919952,3,15,362, -66.000, 13.7500, 85700.469, 0
1741524425.9800763,2025-03-09-12-47-05, 52.6688271,-1.5249072,162.5529938,3,15,362, -72.000, 13.2500, 85700.469, 0
1741524426.110147,2025-03-09-12-47-06, 52.6688271,-1.5249074,162.4709930,3,15,362, -63.000, 14.5000, 85700.469, 0
1741524426.427209,2025-03-09-12-47-06, 52.6688271,-1.5249075,162.3630066,3,15,362, -61.000, 13.5000, 85725.656, 0
1741524426.745837,2025-03-09-12-47-06, 52.6688271,-1.5249075,162.2760010,3,16,362, -66.000, 12.5000, 85725.656, 0
1741524426.903648,2025-03-09-12-47-06, 52.6688271,-1.5249075,162.1820068,3,16,362, -65.000, 14.0000, 85725.656, 0
1741524427.1549854,2025-03-09-12-47-07, 52.6688271,-1.5249072,162.1269989,3,16,362, -66.000, 14.0000, 85750.844, 0
1741524427.4577801,2025-03-09-12-47-07, 52.6688271,-1.5249072,162.0469971,3,16,362, -63.000, 13.0000, 85750.844, 0
1741524427.6728945,2025-03-09-12-47-07, 52.6688271,-1.5249070,161.9759979,3,16,362, -60.000, 12.5000, 85750.844, 0
1741524427.8832839,2025-03-09-12-47-07, 52.6688271,-1.5249069,161.9149933,3,16,362, -60.000, 12.7500, 85750.844, 0
1741524428.1845894,2025-03-09-12-47-08, 52.6688271,-1.5249064,161.8950043,3,16,362, -55.000, 13.2500, 85750.844, 0
1741524428.3983488,2025-03-09-12-47-08, 52.6688271,-1.5249062,161.8650055,3,16,362, -57.000, 13.0000, 85776.031, 0
1741524428.671663,2025-03-09-12-47-08, 52.6688271,-1.5249058,161.8289948,3,16,362, -54.000, 14.0000, 85801.219, 0
1741524428.928069,2025-03-09-12-47-08, 52.6688271,-1.5249052,161.8009949,3,16,362, -60.000, 12.7500, 85801.219, 0
1741524429.1728966,2025-03-09-12-47-09, 52.6688271,-1.5249043,161.8350067,3,16,362, -62.000, 13.5000, 85826.406, 0
1741524429.3959773,2025-03-09-12-47-09, 52.6688271,-1.5249044,161.7859955,3,15,362, -61.000, 14.2500, 85801.219, 0
1741524429.7432888,2025-03-09-12-47-09, 52.6688271,-1.5249043,161.8220062,3,16,362, -62.000, 13.0000, 85801.219, 0
1741524429.945994,2025-03-09-12-47-09, 52.6688271,-1.5249040,161.8099976,3,16,362, -58.000, 12.7500, 85801.219, 0
1741524430.1564922,2025-03-09-12-47-10, 52.6688271,-1.5249035,161.8320007,3,17,362, -54.000, 12.5000, 85801.219, 0
1741524430.5094264,2025-03-09-12-47-10, 52.6688271,-1.5249031,161.8860016,3,17,362, -60.000, 12.7500, 85826.406, 0
1741524430.6385658,2025-03-09-12-47-10, 52.6688271,-1.5249031,161.8959961,3,17,362, -59.000, 14.2500, 85826.406, 0
1741524430.941746,2025-03-09-12-47-10, 52.6688271,-1.5249027,161.8690033,3,17,362, -58.000, 12.7500, 85826.406, 0
1741524431.2290223,2025-03-09-12-47-11, 52.6688232,-1.5249021,161.8719940,3,17,362, -59.000, 15.0000, 85801.219, 0
1741524431.4609773,2025-03-09-12-47-11, 52.6688232,-1.5249023,161.8339996,3,17,362, -54.000, 12.0000, 85801.219, 0
1741524431.6866515,2025-03-09-12-47-11, 52.6688232,-1.5249019,161.8119965,3,17,362, -56.000, 14.2500, 85801.219, 0
1741524431.9157696,2025-03-09-12-47-11, 52.6688232,-1.5249009,161.8990021,3,17,362, -60.000, 12.7500, 85801.219, 0
1741524432.1424322,2025-03-09-12-47-12, 52.6688232,-1.5249006,161.8730011,3,17,362, -65.000, 13.2500, 85826.406, 0
1741524432.4357677,2025-03-09-12-47-12, 52.6688194,-1.5249003,161.8549957,3,17,362, -57.000, 12.7500, 85801.219, 0
1741524432.7075958,2025-03-09-12-47-12, 52.6688194,-1.5249006,161.8090057,3,17,362, -72.000, 13.2500, 85801.219, 0
1741524432.864987,2025-03-09-12-47-12, 52.6688194,-1.5249010,161.7980042,3,17,362, -64.000, 13.2500, 85826.406, 0
1741524433.145782,2025-03-09-12-47-13, 52.6688194,-1.5249014,161.7920074,3,17,362, -66.000, 12.7500, 85801.219, 0
1741524433.4132447,2025-03-09-12-47-13, 52.6688194,-1.5249012,161.8869934,3,17,362, -70.000, 12.5000, 85826.406, 0
1741524433.6906276,2025-03-09-12-47-13, 52.6688194,-1.5249008,161.9450073,3,17,362, -66.000, 14.0000, 85826.406, 0
1741524433.9234748,2025-03-09-12-47-13, 52.6688156,-1.5249008,161.9539948,3,17,362, -65.000, 14.2500, 85826.406, 0
1741524434.1343253,2025-03-09-12-47-14, 52.6688156,-1.5249008,162.0090027,3,17,362, -61.000, 12.2500, 85851.594, 0
1741524434.4450767,2025-03-09-12-47-14, 52.6688156,-1.5249014,161.9779968,3,16,362, -62.000, 13.2500, 85851.594, 0
1741524434.6481957,2025-03-09-12-47-14, 52.6688156,-1.5249014,161.9770050,3,15,362, -57.000, 12.7500, 85851.594, 0
1741524434.9660316,2025-03-09-12-47-14, 52.6688156,-1.5249019,161.9600067,3,15,362, -56.000, 15.0000, 85876.781, 0
1741524435.2076457,2025-03-09-12-47-15, 52.6688156,-1.5249017,161.9909973,3,14,362, -57.000, 13.7500, 85851.594, 0
1741524435.4440904,2025-03-09-12-47-15, 52.6688156,-1.5249017,161.9660034,3,14,362, -57.000, 14.7500, 85851.594, 0
1741524435.6314733,2025-03-09-12-47-15, 52.6688156,-1.5249017,161.9219971,3,15,362, -59.000, 15.0000, 85851.594, 0
1741524435.89432,2025-03-09-12-47-15, 52.6688156,-1.5249019,161.9700012,3,15,362, -54.000, 12.2500, 85851.594, 0
1741524436.1940303,2025-03-09-12-47-16, 52.6688156,-1.5249022,161.9799957,3,15,362, -55.000, 13.2500, 85826.406, 0
